OrderID,CustomerID,OrderDate,Year,Qtr,UnitPrice,Quantity,Discount,TotPurchase
10539,BSBEV,5/16/1997 0:00,1997,2,2.5,15,0,37.5
10539,BSBEV,5/16/1997 0:00,1997,2,20,6,0,120
10540,QUICK,5/19/1997 0:00,1997,2,10,60,0,600
10540,QUICK,5/19/1997 0:00,1997,2,31.23,40,0,1249.2
10540,QUICK,5/19/1997 0:00,1997,2,263.5,30,0,7905
10540,QUICK,5/19/1997 0:00,1997,2,12.5,35,0,437.5
10541,HANAR,5/19/1997 0:00,1997,2,4.5,35,0.1,141.75
10541,HANAR,5/19/1997 0:00,1997,2,263.5,4,0.1,948.6
10541,HANAR,5/19/1997 0:00,1997,2,21.05,36,0.1,682.02
10541,HANAR,5/19/1997 0:00,1997,2,21.5,9,0.1,174.15
10542,KOENE,5/20/1997 0:00,1997,2,21,15,0.05,299.25
10542,KOENE,5/20/1997 0:00,1997,2,7.45,24,0.05,169.86
10543,LILAS,5/21/1997 0:00,1997,2,38,30,0.15,969
10543,LILAS,5/21/1997 0:00,1997,2,9,70,0.15,535.5
10544,LONEP,5/21/1997 0:00,1997,2,45.6,7,0,319.2
10544,LONEP,5/21/1997 0:00,1997,2,14,7,0,98
10545,LAZYK,5/22/1997 0:00,1997,2,21,10,0,210
10546,VICTE,5/23/1997 0:00,1997,2,30,10,0,300
10546,VICTE,5/23/1997 0:00,1997,2,18,30,0,540
10546,VICTE,5/23/1997 0:00,1997,2,49.3,40,0,1972
10547,SEVES,5/23/1997 0:00,1997,2,32,24,0.15,652.8
10547,SEVES,5/23/1997 0:00,1997,2,19,60,0,1140
10548,TOMSP,5/26/1997 0:00,1997,2,14,10,0.25,105
10548,TOMSP,5/26/1997 0:00,1997,2,9.65,14,0,135.1
10549,QUICK,5/27/1997 0:00,1997,2,12.5,55,0.15,584.38
10549,QUICK,5/27/1997 0:00,1997,2,9.5,100,0.15,807.5
10549,QUICK,5/27/1997 0:00,1997,2,53,48,0.15,2162.4
10550,GODOS,5/28/1997 0:00,1997,2,39,8,0.1,280.8
10550,GODOS,5/28/1997 0:00,1997,2,9.2,10,0,92
10550,GODOS,5/28/1997 0:00,1997,2,10,6,0.1,54
10550,GODOS,5/28/1997 0:00,1997,2,28.5,10,0.1,256.5
10551,FURIB,5/28/1997 0:00,1997,2,17.45,40,0.15,593.3
10551,FURIB,5/28/1997 0:00,1997,2,18,20,0.15,306
10551,FURIB,5/28/1997 0:00,1997,2,19.45,40,0,778
10552,HILAA,5/29/1997 0:00,1997,2,36,18,0,648
10552,HILAA,5/29/1997 0:00,1997,2,7.75,30,0,232.5
10553,WARTH,5/30/1997 0:00,1997,2,21,15,0,315
10553,WARTH,5/30/1997 0:00,1997,2,17.45,14,0,244.3
10553,WARTH,5/30/1997 0:00,1997,2,21,24,0,504
10553,WARTH,5/30/1997 0:00,1997,2,12.5,30,0,375
10553,WARTH,5/30/1997 0:00,1997,2,18,6,0,108
10554,OTTIK,5/30/1997 0:00,1997,2,17.45,30,0.05,497.32
10554,OTTIK,5/30/1997 0:00,1997,2,9,20,0.05,171
10554,OTTIK,5/30/1997 0:00,1997,2,49.3,20,0.05,936.7
10554,OTTIK,5/30/1997 0:00,1997,2,13,10,0.05,123.5
10555,SAVEA,6/2/1997 0:00,1997,2,23.25,30,0.2,558
10555,SAVEA,6/2/1997 0:00,1997,2,9.2,35,0.2,257.6
10555,SAVEA,6/2/1997 0:00,1997,2,4.5,18,0.2,64.8
10555,SAVEA,6/2/1997 0:00,1997,2,53,20,0.2,848
10555,SAVEA,6/2/1997 0:00,1997,2,38,40,0.2,1216
10556,SIMOB,6/3/1997 0:00,1997,2,34.8,24,0,835.2
10557,LEHMS,6/3/1997 0:00,1997,2,33.25,30,0,997.5
10557,LEHMS,6/3/1997 0:00,1997,2,7.75,20,0,155
10558,AROUT,6/4/1997 0:00,1997,2,9.5,25,0,237.5
10558,AROUT,6/4/1997 0:00,1997,2,53,20,0,1060
10558,AROUT,6/4/1997 0:00,1997,2,7,30,0,210
10558,AROUT,6/4/1997 0:00,1997,2,32.8,18,0,590.4
10558,AROUT,6/4/1997 0:00,1997,2,15,3,0,45
10559,BLONP,6/5/1997 0:00,1997,2,9.65,12,0.05,110.01
10559,BLONP,6/5/1997 0:00,1997,2,24,18,0.05,410.4
10560,FRANK,6/6/1997 0:00,1997,2,25.89,20,0,517.8
10560,FRANK,6/6/1997 0:00,1997,2,49.3,15,0.25,554.63
10561,FOLKO,6/6/1997 0:00,1997,2,19.45,10,0,194.5
10561,FOLKO,6/6/1997 0:00,1997,2,53,50,0,2650
10562,REGGC,6/9/1997 0:00,1997,2,2.5,20,0.1,45
10562,REGGC,6/9/1997 0:00,1997,2,49.3,10,0.1,443.7
10563,RICAR,6/10/1997 0:00,1997,2,19,25,0,475
10563,RICAR,6/10/1997 0:00,1997,2,7,70,0,490
10564,RATTC,6/10/1997 0:00,1997,2,39,16,0.05,592.8
10564,RATTC,6/10/1997 0:00,1997,2,12.5,6,0.05,71.25
10564,RATTC,6/10/1997 0:00,1997,2,24,25,0.05,570
10565,MEREP,6/11/1997 0:00,1997,2,4.5,25,0.1,101.25
10565,MEREP,6/11/1997 0:00,1997,2,33.25,18,0.1,538.65
10566,BLONP,6/12/1997 0:00,1997,2,21,35,0.15,624.75
10566,BLONP,6/12/1997 0:00,1997,2,62.5,18,0.15,956.25
10566,BLONP,6/12/1997 0:00,1997,2,18,10,0,180
10567,HUNGO,6/12/1997 0:00,1997,2,12.5,60,0.2,600
10567,HUNGO,6/12/1997 0:00,1997,2,53,3,0,159
10567,HUNGO,6/12/1997 0:00,1997,2,55,40,0.2,1760
10568,GALED,6/13/1997 0:00,1997,2,31,5,0,155
10569,RATTC,6/16/1997 0:00,1997,2,12.5,35,0.2,350
10569,RATTC,6/16/1997 0:00,1997,2,18,30,0,540
10570,MEREP,6/17/1997 0:00,1997,2,21,15,0.05,299.25
10570,MEREP,6/17/1997 0:00,1997,2,38,60,0.05,2166
10571,ERNSH,6/17/1997 0:00,1997,2,23.25,11,0.15,217.39
10571,ERNSH,6/17/1997 0:00,1997,2,14,28,0.15,333.2
10572,BERGS,6/18/1997 0:00,1997,2,17.45,12,0.1,188.46
10572,BERGS,6/18/1997 0:00,1997,2,32,10,0.1,288
10572,BERGS,6/18/1997 0:00,1997,2,18.4,50,0,920
10572,BERGS,6/18/1997 0:00,1997,2,7.75,15,0.1,104.63
10573,ANTON,6/19/1997 0:00,1997,2,39,18,0,702
10573,ANTON,6/19/1997 0:00,1997,2,14,40,0,560
10573,ANTON,6/19/1997 0:00,1997,2,32.8,25,0,820
10574,TRAIH,6/19/1997 0:00,1997,2,2.5,14,0,35
10574,TRAIH,6/19/1997 0:00,1997,2,18.4,2,0,36.8
10574,TRAIH,6/19/1997 0:00,1997,2,49.3,10,0,493
10574,TRAIH,6/19/1997 0:00,1997,2,33.25,6,0,199.5
10575,MORGK,6/20/1997 0:00,1997,2,55,12,0,660
10575,MORGK,6/20/1997 0:00,1997,2,43.9,6,0,263.4
10575,MORGK,6/20/1997 0:00,1997,2,34.8,30,0,1044
10575,MORGK,6/20/1997 0:00,1997,2,18,10,0,180
10576,TORTU,6/23/1997 0:00,1997,2,18,10,0,180
10576,TORTU,6/23/1997 0:00,1997,2,12.5,20,0,250
10576,TORTU,6/23/1997 0:00,1997,2,19.45,21,0,408.45
10577,TRAIH,6/23/1997 0:00,1997,2,18,10,0,180
10577,TRAIH,6/23/1997 0:00,1997,2,7.75,20,0,155
10577,TRAIH,6/23/1997 0:00,1997,2,13,18,0,234
10578,BSBEV,6/24/1997 0:00,1997,2,18,20,0,360
10578,BSBEV,6/24/1997 0:00,1997,2,19.5,6,0,117
10579,LETSS,6/25/1997 0:00,1997,2,15.5,10,0,155
10579,LETSS,6/25/1997 0:00,1997,2,7.75,21,0,162.75
10580,OTTIK,6/26/1997 0:00,1997,2,23.25,15,0.05,331.31
10580,OTTIK,6/26/1997 0:00,1997,2,9.65,9,0.05,82.51
10580,OTTIK,6/26/1997 0:00,1997,2,21.05,30,0.05,599.92
10581,FAMIA,6/26/1997 0:00,1997,2,7.75,50,0.2,310
10582,BLAUS,6/27/1997 0:00,1997,2,19.5,4,0,78
10582,BLAUS,6/27/1997 0:00,1997,2,18,14,0,252
10583,WARTH,6/30/1997 0:00,1997,2,123.79,10,0,1237.9
10583,WARTH,6/30/1997 0:00,1997,2,34,24,0.15,693.6
10583,WARTH,6/30/1997 0:00,1997,2,36,10,0.15,306
10584,BLONP,6/30/1997 0:00,1997,2,12.5,50,0.05,593.75
10585,WELLI,7/1/1997 0:00,1997,3,9.5,15,0,142.5
10586,REGGC,7/2/1997 0:00,1997,3,7,4,0.15,23.8
10587,QUEDE,7/2/1997 0:00,1997,3,31.23,6,0,187.38
10587,QUEDE,7/2/1997 0:00,1997,3,18,20,0,360
10587,QUEDE,7/2/1997 0:00,1997,3,13,20,0,260
10588,QUICK,7/3/1997 0:00,1997,3,62.5,40,0.2,2000
10588,QUICK,7/3/1997 0:00,1997,3,14,100,0.2,1120
10589,GREAL,7/4/1997 0:00,1997,3,18,4,0,72
10590,MEREP,7/7/1997 0:00,1997,3,18,20,0,360
10590,MEREP,7/7/1997 0:00,1997,3,13,60,0.05,741
10591,VAFFE,7/7/1997 0:00,1997,3,10,14,0,140
10591,VAFFE,7/7/1997 0:00,1997,3,30,10,0,300
10591,VAFFE,7/7/1997 0:00,1997,3,7.45,50,0,372.5
10592,LEHMS,7/8/1997 0:00,1997,3,15.5,25,0.05,368.13
10592,LEHMS,7/8/1997 0:00,1997,3,31.23,5,0.05,148.34
10593,LEHMS,7/9/1997 0:00,1997,3,81,21,0.2,1360.8
10593,LEHMS,7/9/1997 0:00,1997,3,36,20,0.2,576
10593,LEHMS,7/9/1997 0:00,1997,3,18,4,0.2,57.6
10594,OLDWO,7/9/1997 0:00,1997,3,7,24,0,168
10594,OLDWO,7/9/1997 0:00,1997,3,13.25,30,0,397.5
10595,ERNSH,7/10/1997 0:00,1997,3,18,30,0.25,405
10595,ERNSH,7/10/1997 0:00,1997,3,28.5,120,0.25,2565
10595,ERNSH,7/10/1997 0:00,1997,3,36,65,0.25,1755
10596,WHITC,7/11/1997 0:00,1997,3,38,5,0.2,152
10596,WHITC,7/11/1997 0:00,1997,3,43.9,24,0.2,842.88
10596,WHITC,7/11/1997 0:00,1997,3,7.75,30,0.2,186
10597,PICCO,7/11/1997 0:00,1997,3,4.5,35,0.2,126
10597,PICCO,7/11/1997 0:00,1997,3,19.5,20,0,390
10597,PICCO,7/11/1997 0:00,1997,3,21.05,12,0.2,202.08
10598,RATTC,7/14/1997 0:00,1997,3,43.9,50,0,2195
10598,RATTC,7/14/1997 0:00,1997,3,21.5,9,0,193.5
10599,BSBEV,7/15/1997 0:00,1997,3,49.3,10,0,493
10600,HUNGC,7/16/1997 0:00,1997,3,7.45,4,0,29.8
10600,HUNGC,7/16/1997 0:00,1997,3,15,30,0,450
10601,HILAA,7/16/1997 0:00,1997,3,6,60,0,360
10601,HILAA,7/16/1997 0:00,1997,3,55,35,0,1925
10602,VAFFE,7/17/1997 0:00,1997,3,13,5,0.25,48.75
10603,SAVEA,7/18/1997 0:00,1997,3,21,48,0,1008
10603,SAVEA,7/18/1997 0:00,1997,3,20,25,0.05,475
10604,FURIB,7/18/1997 0:00,1997,3,12.75,6,0.1,68.85
10604,FURIB,7/18/1997 0:00,1997,3,18,10,0.1,162
10605,MEREP,7/21/1997 0:00,1997,3,17.45,30,0.05,497.32
10605,MEREP,7/21/1997 0:00,1997,3,55,20,0.05,1045
10605,MEREP,7/21/1997 0:00,1997,3,34,70,0.05,2261
10605,MEREP,7/21/1997 0:00,1997,3,21.5,15,0.05,306.38
10606,TRADH,7/22/1997 0:00,1997,3,22,20,0.2,352
10606,TRADH,7/22/1997 0:00,1997,3,24,20,0.2,384
10606,TRADH,7/22/1997 0:00,1997,3,49.3,10,0.2,394.4
10607,SAVEA,7/22/1997 0:00,1997,3,30,45,0,1350
10607,SAVEA,7/22/1997 0:00,1997,3,39,100,0,3900
10607,SAVEA,7/22/1997 0:00,1997,3,2.5,14,0,35
10607,SAVEA,7/22/1997 0:00,1997,3,18.4,42,0,772.8
10607,SAVEA,7/22/1997 0:00,1997,3,34.8,12,0,417.6
10608,TOMSP,7/23/1997 0:00,1997,3,38,28,0,1064
10609,DUMON,7/24/1997 0:00,1997,3,18,3,0,54
10609,DUMON,7/24/1997 0:00,1997,3,31,10,0,310
10609,DUMON,7/24/1997 0:00,1997,3,10,6,0,60
10610,LAMAI,7/25/1997 0:00,1997,3,19,21,0.25,299.25
10611,WOLZA,7/25/1997 0:00,1997,3,18,6,0,108
10611,WOLZA,7/25/1997 0:00,1997,3,19,10,0,190
10611,WOLZA,7/25/1997 0:00,1997,3,34,15,0,510
10612,SAVEA,7/28/1997 0:00,1997,3,31,70,0,2170
10612,SAVEA,7/28/1997 0:00,1997,3,19,55,0,1045
10612,SAVEA,7/28/1997 0:00,1997,3,20,18,0,360
10612,SAVEA,7/28/1997 0:00,1997,3,34,40,0,1360
10612,SAVEA,7/28/1997 0:00,1997,3,18,80,0,1440
10613,HILAA,7/29/1997 0:00,1997,3,6,8,0.1,43.2
10613,HILAA,7/29/1997 0:00,1997,3,7.75,40,0,310
10614,BLAUS,7/29/1997 0:00,1997,3,21,14,0,294
10614,BLAUS,7/29/1997 0:00,1997,3,10,8,0,80
10614,BLAUS,7/29/1997 0:00,1997,3,18,5,0,90
10615,WILMK,7/30/1997 0:00,1997,3,24,5,0,120
10616,GREAL,7/31/1997 0:00,1997,3,263.5,15,0.05,3754.88
10616,GREAL,7/31/1997 0:00,1997,3,38,14,0,532
10616,GREAL,7/31/1997 0:00,1997,3,15,15,0.05,213.75
10616,GREAL,7/31/1997 0:00,1997,3,21.5,15,0.05,306.38
10617,GREAL,7/31/1997 0:00,1997,3,55,30,0.15,1402.5
10618,MEREP,8/1/1997 0:00,1997,3,25,70,0,1750
10618,MEREP,8/1/1997 0:00,1997,3,38,20,0,760
10618,MEREP,8/1/1997 0:00,1997,3,12.5,15,0,187.5
10619,MEREP,8/4/1997 0:00,1997,3,10,42,0,420
10619,MEREP,8/4/1997 0:00,1997,3,21,40,0,840
10620,LAUGB,8/5/1997 0:00,1997,3,4.5,5,0,22.5
10620,LAUGB,8/5/1997 0:00,1997,3,7,5,0,35
10621,ISLAT,8/5/1997 0:00,1997,3,9.2,5,0,46
10621,ISLAT,8/5/1997 0:00,1997,3,9,10,0,90
10621,ISLAT,8/5/1997 0:00,1997,3,15,20,0,300
10621,ISLAT,8/5/1997 0:00,1997,3,21.5,15,0,322.5
10622,RICAR,8/6/1997 0:00,1997,3,19,20,0,380
10622,RICAR,8/6/1997 0:00,1997,3,12.5,18,0.2,180
10623,FRANK,8/7/1997 0:00,1997,3,23.25,21,0,488.25
10623,FRANK,8/7/1997 0:00,1997,3,9.2,15,0.1,124.2
10623,FRANK,8/7/1997 0:00,1997,3,10,25,0.1,225
10623,FRANK,8/7/1997 0:00,1997,3,4.5,3,0,13.5
10623,FRANK,8/7/1997 0:00,1997,3,18,30,0.1,486
10624,THECR,8/7/1997 0:00,1997,3,45.6,10,0,456
10624,THECR,8/7/1997 0:00,1997,3,123.79,6,0,742.74
10624,THECR,8/7/1997 0:00,1997,3,19.45,10,0,194.5
10625,ANATR,8/8/1997 0:00,1997,3,23.25,3,0,69.75
10625,ANATR,8/8/1997 0:00,1997,3,14,5,0,70
10625,ANATR,8/8/1997 0:00,1997,3,34,10,0,340
10626,BERGS,8/11/1997 0:00,1997,3,32.8,12,0,393.6
10626,BERGS,8/11/1997 0:00,1997,3,34,20,0,680
10626,BERGS,8/11/1997 0:00,1997,3,21.5,20,0,430
10627,SAVEA,8/11/1997 0:00,1997,3,49.3,15,0,739.5
10627,SAVEA,8/11/1997 0:00,1997,3,15,35,0.15,446.25
10628,BLONP,8/12/1997 0:00,1997,3,18,25,0,450
10629,GODOS,8/12/1997 0:00,1997,3,123.79,20,0,2475.8
10629,GODOS,8/12/1997 0:00,1997,3,33.25,9,0,299.25
10630,KOENE,8/13/1997 0:00,1997,3,24,12,0.05,273.6
10630,KOENE,8/13/1997 0:00,1997,3,18,35,0,630
10631,LAMAI,8/14/1997 0:00,1997,3,7.75,8,0.1,55.8
10632,WANDK,8/14/1997 0:00,1997,3,19,30,0.05,541.5
10632,WANDK,8/14/1997 0:00,1997,3,2.5,20,0.05,47.5
10633,ERNSH,8/15/1997 0:00,1997,3,38,36,0.15,1162.8
10633,ERNSH,8/15/1997 0:00,1997,3,6,13,0.15,66.3
10633,ERNSH,8/15/1997 0:00,1997,3,31.23,35,0.15,929.09
10633,ERNSH,8/15/1997 0:00,1997,3,49.3,80,0.15,3352.4
10634,FOLIG,8/15/1997 0:00,1997,3,30,35,0,1050
10634,FOLIG,8/15/1997 0:00,1997,3,62.5,50,0,3125
10634,FOLIG,8/15/1997 0:00,1997,3,53,15,0,795
10634,FOLIG,8/15/1997 0:00,1997,3,7.75,2,0,15.5
10635,MAGAA,8/18/1997 0:00,1997,3,22,10,0.1,198
10635,MAGAA,8/18/1997 0:00,1997,3,21.35,15,0.1,288.23
10635,MAGAA,8/18/1997 0:00,1997,3,21,40,0,840
10636,WARTH,8/19/1997 0:00,1997,3,22,25,0,550
10636,WARTH,8/19/1997 0:00,1997,3,13.25,6,0,79.5
10637,QUEEN,8/19/1997 0:00,1997,3,21,10,0,210
10637,QUEEN,8/19/1997 0:00,1997,3,16.25,25,0.05,385.94
10637,QUEEN,8/19/1997 0:00,1997,3,38,60,0.05,2166
10638,LINOD,8/20/1997 0:00,1997,3,9.5,20,0,190
10638,LINOD,8/20/1997 0:00,1997,3,21.05,21,0,442.05
10638,LINOD,8/20/1997 0:00,1997,3,34.8,60,0,2088
10639,SANTG,8/20/1997 0:00,1997,3,62.5,8,0,500
10640,WANDK,8/21/1997 0:00,1997,3,36,20,0.25,540
10640,WANDK,8/21/1997 0:00,1997,3,15,15,0.25,168.75
10641,HILAA,8/22/1997 0:00,1997,3,19,50,0,950
10641,HILAA,8/22/1997 0:00,1997,3,18.4,60,0,1104
10642,SIMOB,8/22/1997 0:00,1997,3,10,30,0.2,240
10642,SIMOB,8/22/1997 0:00,1997,3,28.5,20,0.2,456
10643,ALFKI,8/25/1997 0:00,1997,3,45.6,15,0.25,513
10643,ALFKI,8/25/1997 0:00,1997,3,18,21,0.25,283.5
10643,ALFKI,8/25/1997 0:00,1997,3,12,2,0.25,18
10644,WELLI,8/25/1997 0:00,1997,3,62.5,4,0.1,225
10644,WELLI,8/25/1997 0:00,1997,3,46,20,0,920
10644,WELLI,8/25/1997 0:00,1997,3,12,21,0.1,226.8
10645,HANAR,8/26/1997 0:00,1997,3,62.5,20,0,1250
10645,HANAR,8/26/1997 0:00,1997,3,19,15,0,285
10646,HUNGO,8/27/1997 0:00,1997,3,18,15,0.25,202.5
10646,HUNGO,8/27/1997 0:00,1997,3,31,18,0.25,418.5
10646,HUNGO,8/27/1997 0:00,1997,3,21.5,30,0.25,483.75
10646,HUNGO,8/27/1997 0:00,1997,3,13,35,0.25,341.25
10647,QUEDE,8/27/1997 0:00,1997,3,9.2,30,0,276
10647,QUEDE,8/27/1997 0:00,1997,3,18,20,0,360
10648,RICAR,8/28/1997 0:00,1997,3,21,15,0,315
10648,RICAR,8/28/1997 0:00,1997,3,4.5,15,0.15,57.38
10649,MAISD,8/28/1997 0:00,1997,3,45.6,20,0,912
10649,MAISD,8/28/1997 0:00,1997,3,34.8,15,0,522
10650,FAMIA,8/29/1997 0:00,1997,3,25.89,30,0,776.7
10650,FAMIA,8/29/1997 0:00,1997,3,32.8,25,0.05,779
10650,FAMIA,8/29/1997 0:00,1997,3,7.45,30,0,223.5
10651,WANDK,9/1/1997 0:00,1997,3,9.2,12,0.25,82.8
10651,WANDK,9/1/1997 0:00,1997,3,21,20,0.25,315
10652,GOURL,9/1/1997 0:00,1997,3,25.89,2,0.25,38.84
10652,GOURL,9/1/1997 0:00,1997,3,14,20,0,280
10653,FRANK,9/2/1997 0:00,1997,3,17.45,30,0.1,471.15
10653,FRANK,9/2/1997 0:00,1997,3,34,20,0.1,612
10654,BERGS,9/2/1997 0:00,1997,3,22,12,0.1,237.6
10654,BERGS,9/2/1997 0:00,1997,3,18,20,0.1,324
10654,BERGS,9/2/1997 0:00,1997,3,7.45,6,0.1,40.23
10655,REGGC,9/3/1997 0:00,1997,3,9.65,20,0.2,154.4
10656,GREAL,9/4/1997 0:00,1997,3,23.25,3,0.1,62.77
10656,GREAL,9/4/1997 0:00,1997,3,19.45,28,0.1,490.14
10656,GREAL,9/4/1997 0:00,1997,3,9.5,6,0.1,51.3
10657,SAVEA,9/4/1997 0:00,1997,3,15.5,50,0,775
10657,SAVEA,9/4/1997 0:00,1997,3,9.65,24,0,231.6
10657,SAVEA,9/4/1997 0:00,1997,3,12,45,0,540
10657,SAVEA,9/4/1997 0:00,1997,3,9.5,10,0,95
10657,SAVEA,9/4/1997 0:00,1997,3,38,45,0,1710
10657,SAVEA,9/4/1997 0:00,1997,3,34,30,0,1020
10658,QUICK,9/5/1997 0:00,1997,3,10,60,0,600
10658,QUICK,9/5/1997 0:00,1997,3,18.4,70,0.05,1223.6
10658,QUICK,9/5/1997 0:00,1997,3,34,55,0.05,1776.5
10658,QUICK,9/5/1997 0:00,1997,3,13,70,0.05,864.5
10659,QUEEN,9/5/1997 0:00,1997,3,12.5,20,0.05,237.5
10659,QUEEN,9/5/1997 0:00,1997,3,18.4,24,0.05,419.52
10659,QUEEN,9/5/1997 0:00,1997,3,15,40,0.05,570
10660,HUNGC,9/8/1997 0:00,1997,3,81,21,0,1701
10661,HUNGO,9/9/1997 0:00,1997,3,18,3,0.2,43.2
10661,HUNGO,9/9/1997 0:00,1997,3,13.25,49,0.2,519.4
10662,LONEP,9/9/1997 0:00,1997,3,12.5,10,0,125
10663,BONAP,9/10/1997 0:00,1997,3,18.4,30,0.05,524.4
10663,BONAP,9/10/1997 0:00,1997,3,14,30,0.05,399
10663,BONAP,9/10/1997 0:00,1997,3,53,20,0.05,1007
10664,FURIB,9/10/1997 0:00,1997,3,31,24,0.15,632.4
10664,FURIB,9/10/1997 0:00,1997,3,38,12,0.15,387.6
10664,FURIB,9/10/1997 0:00,1997,3,21.05,15,0.15,268.39
10665,LONEP,9/11/1997 0:00,1997,3,53,20,0,1060
10665,LONEP,9/11/1997 0:00,1997,3,55,1,0,55
10665,LONEP,9/11/1997 0:00,1997,3,18,10,0,180
10666,RICSU,9/12/1997 0:00,1997,3,123.79,36,0,4456.44
10666,RICSU,9/12/1997 0:00,1997,3,21.05,10,0,210.5
10667,ERNSH,9/12/1997 0:00,1997,3,36,45,0.2,1296
10667,ERNSH,9/12/1997 0:00,1997,3,21.5,14,0.2,240.8
10668,WANDK,9/15/1997 0:00,1997,3,12.5,8,0.1,90
10668,WANDK,9/15/1997 0:00,1997,3,24,4,0.1,86.4
10668,WANDK,9/15/1997 0:00,1997,3,33.25,15,0.1,448.88
10669,SIMOB,9/15/1997 0:00,1997,3,19,30,0,570
10670,FRANK,9/16/1997 0:00,1997,3,9,32,0,288
10670,FRANK,9/16/1997 0:00,1997,3,12,60,0,720
10670,FRANK,9/16/1997 0:00,1997,3,14,25,0,350
10670,FRANK,9/16/1997 0:00,1997,3,15,50,0,750
10670,FRANK,9/16/1997 0:00,1997,3,7.75,25,0,193.75
10671,FRANR,9/17/1997 0:00,1997,3,17.45,10,0,174.5
10671,FRANR,9/17/1997 0:00,1997,3,49.3,10,0,493
10671,FRANR,9/17/1997 0:00,1997,3,21.05,12,0,252.6
10672,BERGS,9/17/1997 0:00,1997,3,263.5,15,0.1,3557.25
10672,BERGS,9/17/1997 0:00,1997,3,21.5,12,0,258
10673,WILMK,9/18/1997 0:00,1997,3,17.45,3,0,52.35
10673,WILMK,9/18/1997 0:00,1997,3,14,6,0,84
10673,WILMK,9/18/1997 0:00,1997,3,46,6,0,276
10674,ISLAT,9/18/1997 0:00,1997,3,9,5,0,45
10675,FRANK,9/19/1997 0:00,1997,3,23.25,30,0,697.5
10675,FRANK,9/19/1997 0:00,1997,3,32.8,10,0,328
10675,FRANK,9/19/1997 0:00,1997,3,13.25,30,0,397.5
10676,TORTU,9/22/1997 0:00,1997,3,31,2,0,62
10676,TORTU,9/22/1997 0:00,1997,3,9.2,7,0,64.4
10676,TORTU,9/22/1997 0:00,1997,3,19.45,21,0,408.45
10677,ANTON,9/22/1997 0:00,1997,3,31.23,30,0.15,796.37
10677,ANTON,9/22/1997 0:00,1997,3,2.5,8,0.15,17
10678,SAVEA,9/23/1997 0:00,1997,3,38,100,0,3800
10678,SAVEA,9/23/1997 0:00,1997,3,2.5,30,0,75
10678,SAVEA,9/23/1997 0:00,1997,3,9.65,120,0,1158
10678,SAVEA,9/23/1997 0:00,1997,3,7.45,30,0,223.5
10679,BLONP,9/23/1997 0:00,1997,3,55,12,0,660
10680,OLDWO,9/24/1997 0:00,1997,3,17.45,50,0.25,654.38
10680,OLDWO,9/24/1997 0:00,1997,3,12.5,20,0.25,187.5
10680,OLDWO,9/24/1997 0:00,1997,3,14,40,0.25,420
10681,GREAL,9/25/1997 0:00,1997,3,9.2,30,0.1,248.4
10681,GREAL,9/25/1997 0:00,1997,3,10,12,0.1,108
10681,GREAL,9/25/1997 0:00,1997,3,33.25,28,0,931
10682,ANTON,9/25/1997 0:00,1997,3,2.5,30,0,75
10682,ANTON,9/25/1997 0:00,1997,3,17,4,0,68
10682,ANTON,9/25/1997 0:00,1997,3,7.75,30,0,232.5
10683,DUMON,9/26/1997 0:00,1997,3,7,9,0,63
10684,OTTIK,9/26/1997 0:00,1997,3,18.4,20,0,368
10684,OTTIK,9/26/1997 0:00,1997,3,9.5,40,0,380
10684,OTTIK,9/26/1997 0:00,1997,3,34,30,0,1020
10685,GOURL,9/29/1997 0:00,1997,3,31,20,0,620
10685,GOURL,9/29/1997 0:00,1997,3,9.65,4,0,38.6
10685,GOURL,9/29/1997 0:00,1997,3,9.5,15,0,142.5
10686,PICCO,9/30/1997 0:00,1997,3,39,30,0.2,936
10686,PICCO,9/30/1997 0:00,1997,3,31.23,15,0,468.45
10687,HUNGO,9/30/1997 0:00,1997,3,97,50,0.25,3637.5
10687,HUNGO,9/30/1997 0:00,1997,3,123.79,10,0,1237.9
10687,HUNGO,9/30/1997 0:00,1997,3,19,6,0.25,85.5
10688,VAFFE,10/1/1997 0:00,1997,4,31,18,0.1,502.2
10688,VAFFE,10/1/1997 0:00,1997,4,45.6,60,0.1,2462.4
10688,VAFFE,10/1/1997 0:00,1997,4,14,14,0,196
10689,BERGS,10/1/1997 0:00,1997,4,18,35,0.25,472.5
10690,HANAR,10/2/1997 0:00,1997,4,38,20,0.25,570
10690,HANAR,10/2/1997 0:00,1997,4,13,30,0.25,292.5
10691,QUICK,10/3/1997 0:00,1997,4,18,30,0,540
10691,QUICK,10/3/1997 0:00,1997,4,123.79,40,0,4951.6
10691,QUICK,10/3/1997 0:00,1997,4,46,40,0,1840
10691,QUICK,10/3/1997 0:00,1997,4,19.45,24,0,466.8
10691,QUICK,10/3/1997 0:00,1997,4,49.3,48,0,2366.4
10692,ALFKI,10/3/1997 0:00,1997,4,43.9,20,0,878
10693,WHITC,10/6/1997 0:00,1997,4,97,6,0,582
10693,WHITC,10/6/1997 0:00,1997,4,7.45,60,0.15,379.95
10693,WHITC,10/6/1997 0:00,1997,4,36,30,0.15,918
10693,WHITC,10/6/1997 0:00,1997,4,15,15,0.15,191.25
10694,QUICK,10/6/1997 0:00,1997,4,30,90,0,2700
10694,QUICK,10/6/1997 0:00,1997,4,55,25,0,1375
